density,coh,fric,height,angle,factor
23,50,25,50,60,0.787
23,50,30,50,60,0.902
23,50,35,50,60,1.012
23,50,40,50,60,1.142
23,50,45,50,60,1.289
23,50,50,50,60,1.458
23,100,15,50,60,0.833
23,100,20,50,60,0.947
23,100,25,50,60,1.06
23,100,30,50,60,1.185
23,100,35,50,60,1.321
23,100,40,50,60,1.471
23,100,45,50,60,1.637
23,100,50,50,60,1.83
23,200,15,50,60,1.317
23,200,20,50,60,1.439
23,200,25,50,60,1.574
23,200,30,50,60,1.714
23,200,35,50,60,1.858
23,200,40,50,60,2.017
23,200,45,50,60,2.201
23,200,50,50,60,2.411
23,300,15,50,60,1.8
23,300,20,50,60,1.928
23,300,25,50,60,2.057
23,300,30,50,60,2.2
23,300,35,50,60,2.363
23,300,40,50,60,2.54
23,300,45,50,60,2.729
23,300,50,50,60,2.952
23,400,15,50,60,2.261
23,400,20,50,60,2.412
23,400,25,50,60,2.547
23,400,30,50,60,2.685
23,400,35,50,60,2.844
23,400,40,50,60,3.026
23,400,45,50,60,3.238
23,400,50,50,60,3.473
23,500,15,50,60,2.726
23,500,20,50,60,2.871
23,500,25,50,60,3.033
23,500,30,50,60,3.176
23,500,35,50,60,3.331
23,500,40,50,60,3.508
23,500,45,50,60,3.718
23,500,50,50,60,3.972
23,600,15,50,60,3.195
23,600,20,50,60,3.335
23,600,25,50,60,3.491
23,600,30,50,60,3.668
23,600,35,50,60,3.821
23,600,40,50,60,3.995
23,600,45,50,60,4.201
23,600,50,50,60,4.45
26,10,15,50,60,0.31
26,10,20,50,60,0.389
26,10,25,50,60,0.47
26,10,30,50,60,0.553
26,10,35,50,60,0.644
26,10,40,50,60,0.748
26,10,45,50,60,0.863
26,10,50,50,60,0.996
26,20,15,50,60,0.381
26,20,20,50,60,0.47
26,20,25,50,60,0.558
26,20,30,50,60,0.652
26,20,35,50,60,0.75
26,20,40,50,60,0.861
26,20,45,50,60,0.987
26,20,50,50,60,1.117
26,50,15,50,60,0.54
26,50,20,50,60,0.647
26,50,25,50,60,0.752
26,50,30,50,60,0.861
26,50,35,50,60,0.978
26,50,40,50,60,1.098
26,50,45,50,60,1.242
26,50,50,50,60,1.406
26,100,15,50,60,0.774
26,100,20,50,60,0.886
26,100,25,50,60,1
26,100,30,50,60,1.12
26,100,35,50,60,1.256
26,100,40,50,60,1.4
26,100,45,50,60,1.566
26,100,50,50,60,1.566
26,200,15,50,60,1.566
26,200,20,50,60,1.328
26,200,25,50,60,1.463
26,200,30,50,60,1.593
26,200,35,50,60,1.593
26,200,40,50,60,1.894
26,200,45,50,60,2.074
26,200,50,50,60,2.284
26,300,15,50,60,1.639
26,300,20,50,60,1.758
26,300,25,50,60,1.889
26,300,30,50,60,2.034
26,300,35,50,60,2.196
26,300,40,50,60,2.36
26,300,45,50,60,2.549
26,300,50,50,60,2.767
26,400,15,50,60,2.048
26,400,20,50,60,2.194
26,400,25,50,60,2.32
26,400,30,50,60,2.461
26,400,35,50,60,2.621
26,400,40,50,60,2.804
26,400,45,50,60,3.007
26,400,50,50,60,3.233
26,500,15,50,60,2.457
26,500,20,50,60,2.606
26,500,25,50,60,2.756
26,500,30,50,60,2.892
26,500,35,50,60,3.049
26,500,40,50,60,3.229
26,500,45,50,60,3.441
26,500,50,50,60,3.69
26,600,15,50,60,2.87
26,600,20,50,60,3.014
26,600,25,50,60,3.173
26,600,30,50,60,3.328
26,600,35,50,60,3.481
26,600,40,50,60,3.481
26,600,45,50,60,3.866
26,600,50,50,60,4.119
29,10,15,50,60,0.302
29,10,20,50,60,0.38
29,10,25,50,60,0.459
29,10,30,50,60,0.541
29,10,35,50,60,0.631
29,10,40,50,60,0.733
29,10,45,50,60,0.845
29,10,50,50,60,0.98
29,20,15,50,60,0.368
29,20,20,50,60,0.454
29,20,25,50,60,0.542
29,20,30,50,60,0.633
29,20,35,50,60,0.732
29,20,40,50,60,0.84
29,20,45,50,60,0.963
29,20,50,50,60,1.092
29,50,15,50,60,0.515
29,50,20,50,60,0.619
29,50,25,50,60,0.724
29,50,30,50,60,0.83
29,50,35,50,60,0.944
29,50,40,50,60,1.062
29,50,45,50,60,1.2
29,50,50,50,60,1.365
29,100,15,50,60,0.727
29,100,20,50,60,0.838
29,100,25,50,60,0.952
29,100,30,50,60,1.071
29,100,35,50,60,1.202
29,100,40,50,60,1.344
29,100,45,50,60,1.503
29,100,50,50,60,1.686
29,200,15,50,60,1.114
29,200,20,50,60,1.24
29,200,25,50,60,1.369
29,200,30,50,60,1.499
29,200,35,50,60,1.64
29,200,40,50,60,1.795
29,200,45,50,60,1.973
29,200,50,50,60,2.183
29,300,15,50,60,1.503
29,300,20,50,60,1.624
29,300,25,50,60,1.756
29,300,30,50,60,1.903
29,300,35,50,60,2.055
29,300,40,50,60,2.217
29,300,45,50,60,2.403
29,300,50,50,60,2.403
29,400,15,50,60,1.879
29,400,20,50,60,2.013
29,400,25,50,60,2.141
29,400,30,50,60,2.284
29,400,35,50,60,2.446
29,400,40,50,60,2.627
29,400,45,50,60,2.818
29,400,50,50,60,3.043
29,500,15,50,60,2.245
29,500,20,50,60,2.396
29,500,25,50,60,2.396
29,500,30,50,60,2.669
29,500,35,50,60,2.827
29,500,40,50,60,3.009
29,500,45,50,60,3.222
29,500,50,50,60,3.455
29,600,15,50,60,2.614
29,600,20,50,60,2.76
29,600,25,50,60,2.922
29,600,30,50,60,3.057
29,600,35,50,60,3.213
29,600,40,50,60,3.391
29,600,45,50,60,3.602
29,600,50,50,60,3.856
32,10,15,50,60,0.294
32,10,20,50,60,0.372
32,10,25,50,60,0.448
32,10,30,50,60,0.531
32,10,35,50,60,0.621
32,10,40,50,60,0.719
32,10,45,50,60,0.833
32,10,50,50,60,0.965
32,20,15,50,60,0.357
32,20,20,50,60,0.441
32,20,25,50,60,0.528
32,20,30,50,60,0.618
32,20,35,50,60,0.715
32,20,40,50,60,0.823
32,20,45,50,60,0.942
32,20,50,50,60,1.07
32,50,15,50,60,0.495
32,50,20,50,60,0.597
32,50,25,50,60,0.697
32,50,30,50,60,0.805
32,50,35,50,60,0.916
32,50,40,50,60,1.03
32,50,45,50,60,1.168
32,50,50,50,60,1.327
32,100,15,50,60,0.689
32,100,20,50,60,0.799
32,100,25,50,60,0.911
32,100,30,50,60,1.03
32,100,35,50,60,1.157
32,100,40,50,60,1.297
32,100,45,50,60,1.451
32,100,50,50,60,1.632
32,200,15,50,60,1.043
32,200,20,50,60,1.17
32,200,25,50,60,1.292
32,200,30,50,60,1.42
32,200,35,50,60,1.56
32,200,40,50,60,1.713
32,200,45,50,60,1.891
32,200,50,50,60,2.102
32,300,15,50,60,1.393
32,300,20,50,60,1.516
32,300,25,50,60,1.649
32,300,30,50,60,1.794
32,300,35,50,60,1.939
32,300,40,50,60,2.101
32,300,45,50,60,2.284
32,300,50,50,60,2.498
32,400,15,50,60,1.743
32,400,20,50,60,1.866
32,400,25,50,60,1.996
32,400,30,50,60,2.14
32,400,35,50,60,2.303
32,400,40,50,60,2.475
32,400,45,50,60,2.664
32,400,50,50,60,2.885
32,500,15,50,60,2.073
32,500,20,50,60,2.221
32,500,25,50,60,2.347
32,500,30,50,60,2.488
32,500,35,50,60,2.648
32,500,40,50,60,2.831
32,500,45,50,60,3.036
32,500,50,50,60,3.261
32,600,15,50,60,2.406
32,600,20,50,60,2.555
32,600,25,50,60,2.701
32,600,30,50,60,2.838
32,600,35,50,60,2.996
32,600,40,50,60,3.176
32,600,45,50,60,3.388
32,600,50,50,60,3.634
17,10,15,100,25,0.712
17,10,20,100,25,0.934
17,10,25,100,25,1.168
17,10,30,100,25,1.423
17,10,35,100,25,1.704
17,10,40,100,25,2.022
17,10,45,100,25,2.386
17,10,50,100,25,2.819
17,20,15,100,25,0.792
17,20,20,100,25,1.019
17,20,25,100,25,1.26
17,20,30,100,25,1.518
17,20,35,100,25,1.803
17,20,40,100,25,2.123
17,20,45,100,25,2.492
17,20,50,100,25,2.932
17,50,15,100,25,0.986
17,50,20,100,25,1.23
17,50,25,100,25,1.488
17,50,30,100,25,1.758
17,50,35,100,25,2.051
17,50,40,100,25,2.38
17,50,45,100,25,2.761
17,50,50,100,25,3.211
17,100,15,100,25,1.256
17,100,20,100,25,1.518
17,100,25,100,25,1.788
17,100,30,100,25,2.08
17,100,35,100,25,2.391
17,100,40,100,25,2.742
17,100,45,100,25,3.141
17,100,50,100,25,3.605
17,200,15,100,25,1.726
17,200,20,100,25,2.018
17,200,25,100,25,2.312
17,200,30,100,25,2.629
17,200,35,100,25,2.963
17,200,40,100,25,3.33
17,200,45,100,25,3.755
17,200,50,100,25,4.254
17,300,15,100,25,2.168
17,300,20,100,25,2.473
17,300,25,100,25,2.787
17,300,30,100,25,3.118
17,300,35,100,25,3.47
17,300,40,100,25,3.868
17,300,45,100,25,4.312
17,300,50,100,25,4.818
17,400,15,100,25,2.595
17,400,20,100,25,2.912
17,400,25,100,25,3.239
17,400,30,100,25,3.579
17,400,35,100,25,3.956
17,400,40,100,25,4.356
17,400,45,100,25,4.818
17,400,50,100,25,5.36
17,500,15,100,25,3.014
17,500,20,100,25,3.34
17,500,25,100,25,3.678
17,500,30,100,25,4.032
17,500,35,100,25,4.408
17,500,40,100,25,4.834
17,500,45,100,25,5.305
17,500,50,100,25,5.856
17,600,15,100,25,3.431
17,600,20,100,25,3.763
17,600,25,100,25,4.105
17,600,30,100,25,4.472
17,600,35,100,25,4.861
17,600,40,100,25,5.287
17,600,45,100,25,5.78
17,600,50,100,25,6.342
20,10,15,100,25,0.698
20,10,20,100,25,0.92
20,10,25,100,25,1.153
20,10,30,100,25,1.408
20,10,35,100,25,1.688
20,10,40,100,25,2.003
20,10,45,100,25,2.367
20,10,50,100,25,2.798
20,20,15,100,25,0.769
20,20,20,100,25,0.996
20,20,25,100,25,1.234
20,20,30,100,25,1.491
20,20,35,100,25,1.774
20,20,40,100,25,2.093
20,20,45,100,25,2.462
20,20,50,100,25,2.902
20,50,15,100,25,0.941
20,50,20,100,25,1.184
20,50,25,100,25,1.436
20,50,30,100,25,1.701
20,50,35,100,25,1.992
20,50,40,100,25,2.321
20,50,45,100,25,2.699
20,50,50,100,25,3.144
20,100,15,100,25,1.179
20,100,20,100,25,1.435
20,100,25,100,25,1.705
20,100,30,100,25,1.987
20,100,35,100,25,2.297
20,100,40,100,25,2.643
20,100,45,100,25,3.034
20,100,50,100,25,3.49
20,200,15,100,25,1.59
20,200,20,100,25,1.872
20,200,25,100,25,2.166
20,200,30,100,25,2.471
20,200,35,100,25,2.796
20,200,40,100,25,3.163
20,200,45,100,25,3.583
20,200,50,100,25,4.069
20,300,15,100,25,1.974
20,300,20,100,25,2.269
20,300,25,100,25,2.58
20,300,30,100,25,2.899
20,300,35,100,25,3.252
20,300,40,100,25,3.636
20,300,45,100,25,4.061
20,300,50,100,25,4.568
20,400,15,100,25,2.339
20,400,20,100,25,2.654
20,400,25,100,25,2.968
20,400,30,100,25,3.308
20,400,35,100,25,3.665
20,400,40,100,25,4.064
20,400,45,100,25,4.52
20,400,50,100,25,5.041
20,500,15,100,25,2.7
20,500,20,100,25,2.7
20,500,25,100,25,3.352
20,500,30,100,25,3.693
20,500,35,100,25,4.069
20,500,40,100,25,4.477
20,500,45,100,25,4.94
20,500,50,100,25,5.489
20,600,15,100,25,3.056
20,600,20,100,25,3.383
20,600,25,100,25,3.72
20,600,30,100,25,4.077
20,600,35,100,25,4.454
20,600,40,100,25,4.879
20,600,45,100,25,5.353
20,600,50,100,25,5.904
23,10,15,100,25,0.689
23,10,20,100,25,0.909
23,10,25,100,25,1.142
23,10,30,100,25,1.397
23,10,35,100,25,1.675
23,10,40,100,25,1.989
23,10,45,100,25,2.351
23,10,50,100,25,2.781
23,20,15,100,25,0.751
23,20,20,100,25,0.977
23,20,25,100,25,1.213
23,20,30,100,25,1.471
23,20,35,100,25,1.752
23,20,40,100,25,2.071
23,20,45,100,25,2.44
23,20,50,100,25,2.878
23,50,15,100,25,0.907
23,50,20,100,25,1.147
23,50,25,100,25,1.394
23,50,30,100,25,1.657
23,50,35,100,25,1.948
23,50,40,100,25,2.276
23,50,45,100,25,2.65
23,50,50,100,25,3.095
23,100,15,100,25,1.119
23,100,20,100,25,1.373
23,100,25,100,25,1.637
23,100,30,100,25,1.918
23,100,35,100,25,1.918
23,100,40,100,25,2.565
23,100,45,100,25,2.949
23,100,50,100,25,3.403
23,200,15,100,25,1.489
23,200,20,100,25,1.765
23,200,25,100,25,2.052
23,200,30,100,25,2.348
23,200,35,100,25,2.672
23,200,40,100,25,3.038
23,200,45,100,25,3.038
23,200,50,100,25,3.93
23,300,15,100,25,1.824
23,300,20,100,25,2.119
23,300,25,100,25,2.418
23,300,30,100,25,2.737
23,300,35,100,25,2.737
23,300,40,100,25,3.451
23,300,45,100,25,3.876
23,300,50,100,25,4.383
23,400,15,100,25,2.149
23,400,20,100,25,2.453
23,400,25,100,25,2.767
23,400,30,100,25,3.097
23,400,35,100,25,3.449
23,400,40,100,25,3.846
23,400,45,100,25,3.846
23,400,50,100,25,4.794
23,500,15,100,25,2.465
23,500,20,100,25,2.782
23,500,25,100,25,3.101
23,500,30,100,25,3.442
23,500,35,100,25,3.809
23,500,40,100,25,4.208
23,500,45,100,25,4.67
23,500,50,100,25,5.202
23,600,15,100,25,2.777
23,600,20,100,25,3.098
23,600,25,100,25,3.435
23,600,30,100,25,3.776
23,600,35,100,25,4.153
23,600,40,100,25,4.153
23,600,45,100,25,5.03
23,600,50,100,25,5.581
26,10,15,100,25,0.68
26,10,20,100,25,0.9
26,10,25,100,25,1.134
26,10,30,100,25,1.387
26,10,35,100,25,1.664
26,10,40,100,25,1.978
26,10,45,100,25,2.339
26,10,50,100,25,2.767
26,20,15,100,25,0.738
26,20,20,100,25,0.962
26,20,25,100,25,1.198
26,20,30,100,25,1.454
26,20,35,100,25,1.735
26,20,40,100,25,2.054
26,20,45,100,25,2.422
26,20,50,100,25,2.858
26,50,15,100,25,0.881
26,50,20,100,25,1.117
26,50,25,100,25,1.361
26,50,30,100,25,1.624
26,50,35,100,25,1.914
26,50,40,100,25,2.239
26,50,45,100,25,2.612
26,50,50,100,25,3.057
26,100,15,100,25,1.072
26,100,20,100,25,1.325
26,100,25,100,25,1.325
26,100,30,100,25,1.865
26,100,35,100,25,2.167
26,100,40,100,25,2.5
26,100,45,100,25,2.882
26,100,50,100,25,3.336
26,200,15,100,25,1.406
26,200,20,100,25,1.681
26,200,25,100,25,1.96
26,200,30,100,25,2.253
26,200,35,100,25,2.577
26,200,40,100,25,2.933
26,200,45,100,25,3.34
26,200,50,100,25,3.823
26,300,15,100,25,1.709
26,300,20,100,25,2
26,300,25,100,25,2.294
26,300,30,100,25,2.609
26,300,35,100,25,2.941
26,300,40,100,25,3.309
26,300,45,100,25,3.734
26,300,50,100,25,4.23
26,400,15,100,25,2.003
26,400,20,100,25,2.299
26,400,25,100,25,2.612
26,400,30,100,25,2.931
26,400,35,100,25,3.283
26,400,40,100,25,3.669
26,400,45,100,25,4.098
26,400,50,100,25,4.604
26,500,15,100,25,2.283
26,500,20,100,25,2.595
26,500,25,100,25,2.908
26,500,30,100,25,3.249
26,500,35,100,25,3.601
26,500,40,100,25,3.601
26,500,45,100,25,4.452
26,500,50,100,25,4.968
26,600,15,100,25,2.562
26,600,20,100,25,2.879
26,600,25,100,25,3.204
26,600,30,100,25,3.545
26,600,35,100,25,3.92
26,600,40,100,25,4.318
26,600,45,100,25,4.781
26,600,50,100,25,5.32
29,10,15,100,25,0.674
29,10,20,100,25,0.893
29,10,25,100,25,1.127
29,10,30,100,25,1.378
29,10,35,100,25,1.656
29,10,40,100,25,1.968
29,10,45,100,25,2.328
29,10,50,100,25,2.755
29,20,15,100,25,2.755
29,20,20,100,25,0.949
29,20,25,100,25,1.185
29,20,30,100,25,1.44
29,20,35,100,25,1.722
29,20,40,100,25,2.041
29,20,45,100,25,2.407
29,20,50,100,25,2.84
29,50,15,100,25,0.859
29,50,20,100,25,1.092
29,50,25,100,25,1.335
29,50,30,100,25,1.597
29,50,35,100,25,1.885
29,50,40,100,25,2.209
29,50,45,100,25,2.582
29,50,50,100,25,3.025
29,100,15,100,25,1.034
29,100,20,100,25,1.283
29,100,25,100,25,1.543
29,100,30,100,25,1.819
29,100,35,100,25,2.117
29,100,40,100,25,2.448
29,100,45,100,25,2.829
29,100,50,100,25,3.283
29,200,15,100,25,1.34
29,200,20,100,25,1.611
29,200,25,100,25,1.884
29,200,30,100,25,2.178
29,200,35,100,25,2.497
29,200,40,100,25,2.849
29,200,45,100,25,3.256
29,200,50,100,25,3.73
29,300,15,100,25,1.617
29,300,20,100,25,1.901
29,300,25,100,25,2.195
29,300,30,100,25,2.504
29,300,35,100,25,2.828
29,300,40,100,25,3.196
29,300,45,100,25,3.619
29,300,50,100,25,4.105
29,400,15,100,25,1.882
29,400,20,100,25,2.177
29,400,25,100,25,2.48
29,400,30,100,25,2.799
29,400,35,100,25,3.146
29,400,40,100,25,3.522
29,400,45,100,25,3.947
29,400,50,100,25,4.454
29,500,15,100,25,2.138
29,500,20,100,25,2.442
29,500,25,100,25,2.755
29,500,30,100,25,3.084
29,500,35,100,25,3.437
29,500,40,100,25,3.833
29,500,45,100,25,4.274
29,500,50,100,25,4.78
29,600,15,100,25,2.389
29,600,20,100,25,2.706
29,600,25,100,25,3.021
29,600,30,100,25,3.361
29,600,35,100,25,3.722
29,600,40,100,25,4.121
29,600,45,100,25,4.581
29,600,50,100,25,5.106
32,10,15,100,25,0.668
32,10,20,100,25,0.888
32,10,25,100,25,1.12
32,10,30,100,25,1.371
32,10,35,100,25,1.648
32,10,40,100,25,1.96
32,10,45,100,25,2.319
32,10,50,100,25,2.746
32,20,15,100,25,0.717
32,20,20,100,25,0.94
32,20,25,100,25,1.174
32,20,30,100,25,1.429
32,20,35,100,25,1.711
32,20,40,100,25,2.029
32,20,45,100,25,2.393
32,20,50,100,25,2.827
32,50,15,100,25,2.827
32,50,20,100,25,1.071
32,50,25,100,25,1.313
32,50,30,100,25,1.576
32,50,35,100,25,1.861
32,50,40,100,25,2.184
32,50,45,100,25,2.558
32,50,50,100,25,2.997
32,100,15,100,25,1.003
32,100,20,100,25,1.25
32,100,25,100,25,1.25
32,100,30,100,25,1.781
32,100,35,100,25,2.075
32,100,40,100,25,2.405
32,100,45,100,25,2.785
32,100,50,100,25,3.238
32,200,15,100,25,1.286
32,200,20,100,25,1.553
32,200,25,100,25,1.823
32,200,30,100,25,2.116
32,200,35,100,25,2.429
32,200,40,100,25,2.781
32,200,45,100,25,3.184
32,200,50,100,25,3.653
32,300,15,100,25,1.542
32,300,20,100,25,1.821
32,300,25,100,25,2.112
32,300,30,100,25,2.412
32,300,35,100,25,2.737
32,300,40,100,25,3.104
32,300,45,100,25,3.517
32,300,50,100,25,4.002
32,400,15,100,25,1.783
32,400,20,100,25,2.077
32,400,25,100,25,2.373
32,400,30,100,25,2.692
32,400,35,100,25,3.032
32,400,40,100,25,3.4
32,400,45,100,25,3.825
32,400,50,100,25,4.331
32,500,15,100,25,2.02
32,500,20,100,25,2.317
32,500,25,100,25,2.631
32,500,30,100,25,2.95
32,500,35,100,25,3.303
32,500,40,100,25,3.691
32,500,45,100,25,4.12
32,500,50,100,25,4.627
32,600,15,100,25,2.248
32,600,20,100,25,2.558
32,600,25,100,25,2.871
32,600,30,100,25,3.209
32,600,35,100,25,3.562
32,600,40,100,25,3.961
32,600,45,100,25,4.41
32,600,50,100,25,4.923
17,10,15,100,30,0.595
17,10,20,100,30,0.776
17,10,25,100,30,0.967
17,10,30,100,30,1.172
17,10,35,100,30,1.397
17,10,40,100,30,1.654
17,10,45,100,30,1.949
17,10,50,100,30,2.3
17,20,15,100,30,0.669
17,20,20,100,30,0.857
17,20,25,100,30,1.055
17,20,30,100,30,1.267
17,20,35,100,30,1.5
17,20,40,100,30,1.759
17,20,45,100,30,2.059
17,20,50,100,30,2.413
17,50,15,100,30,0.855
17,50,20,100,30,1.057
17,50,25,100,30,1.271
17,50,30,100,30,1.49
17,50,35,100,30,1.732
17,50,40,100,30,2.003
17,50,45,100,30,2.317
17,50,50,100,30,2.688
17,100,15,100,30,1.109
17,100,20,100,30,1.328
17,100,25,100,30,1.558
17,100,30,100,30,1.797
17,100,35,100,30,2.057
17,100,40,100,30,2.347
17,100,45,100,30,2.675
17,100,50,100,30,3.053
17,200,15,100,30,1.559
17,200,20,100,30,1.803
17,200,25,100,30,2.053
17,200,30,100,30,2.312
17,200,35,100,30,2.593
17,200,40,100,30,2.91
17,200,45,100,30,3.261
17,200,50,100,30,3.675
17,300,15,100,30,1.985
17,300,20,100,30,2.242
17,300,25,100,30,2.503
17,300,30,100,30,2.503
17,300,35,100,30,3.081
17,300,40,100,30,3.407
17,300,45,100,30,3.774
17,300,50,100,30,4.212
17,400,15,100,30,2.398
17,400,20,100,30,2.665
17,400,25,100,30,2.939
17,400,30,100,30,3.226
17,400,35,100,30,3.536
17,400,40,100,30,3.882
17,400,45,100,30,4.267
17,400,50,100,30,4.709
17,500,15,100,30,2.801
17,500,20,100,30,3.083
17,500,25,100,30,3.361
17,500,30,100,30,3.659
17,500,35,100,30,3.977
17,500,40,100,30,4.329
17,500,45,100,30,4.736
17,500,50,100,30,5.194
17,600,15,100,30,3.204
17,600,20,100,30,3.486
17,600,25,100,30,3.783
17,600,30,100,30,4.081
17,600,35,100,30,4.41
17,600,40,100,30,4.77
17,600,45,100,30,5.177
17,600,50,100,30,5.662
20,10,15,100,30,0.582
20,10,20,100,30,0.762
20,10,25,100,30,0.952
20,10,30,100,30,1.156
20,10,35,100,30,1.381
20,10,40,100,30,1.637
20,10,45,100,30,1.93
20,10,50,100,30,2.281
20,20,15,100,30,0.648
20,20,20,100,30,0.836
20,20,25,100,30,1.031
20,20,30,100,30,1.241
20,20,35,100,30,1.47
20,20,40,100,30,1.73
20,20,45,100,30,2.026
20,20,50,100,30,2.38
20,50,15,100,30,0.813
20,50,20,100,30,1.013
20,50,25,100,30,1.218
20,50,30,100,30,1.437
20,50,35,100,30,1.677
20,50,40,100,30,1.948
20,50,45,100,30,2.259
20,50,50,100,30,2.626
20,100,15,100,30,1.034
20,100,20,100,30,1.253
20,100,25,100,30,1.475
20,100,30,100,30,1.475
20,100,35,100,30,1.475
20,100,40,100,30,2.252
20,100,45,100,30,2.57
20,100,50,100,30,2.946
20,200,15,100,30,1.428
20,200,20,100,30,1.667
20,200,25,100,30,1.909
20,200,30,100,30,1.909
20,200,35,100,30,2.444
20,200,40,100,30,2.749
20,200,45,100,30,3.096
20,200,50,100,30,3.5
20,300,15,100,30,1.795
20,300,20,100,30,2.046
20,300,25,100,30,2.305
20,300,30,100,30,2.576
20,300,35,100,30,2.866
20,300,40,100,30,3.183
20,300,45,100,30,3.551
20,300,50,100,30,3.979
20,400,15,100,30,2.154
20,400,20,100,30,2.411
20,400,25,100,30,2.679
20,400,30,100,30,2.961
20,400,35,100,30,3.269
20,400,40,100,30,3.6
20,400,45,100,30,3.973
20,400,50,100,30,4.411
20,500,15,100,30,2.499
20,500,20,100,30,2.77
20,500,25,100,30,3.044
20,500,30,100,30,3.335
20,500,35,100,30,3.646
20,500,40,100,30,3.998
20,500,45,100,30,4.384
20,500,50,100,30,4.833
20,600,15,100,30,2.841
20,600,20,100,30,3.124
20,600,25,100,30,3.403
20,600,30,100,30,3.701
20,600,35,100,30,4.02
20,600,40,100,30,4.373
20,600,45,100,30,4.78
20,600,50,100,30,5.241
23,10,15,100,30,0.572
23,10,20,100,30,0.751
23,10,25,100,30,0.94
23,10,30,100,30,1.143
23,10,35,100,30,1.369
23,10,40,100,30,1.623
23,10,45,100,30,1.917
23,10,50,100,30,2.266
23,20,15,100,30,0.631
23,20,20,100,30,0.818
23,20,25,100,30,1.011
23,20,30,100,30,1.22
23,20,35,100,30,1.449
23,20,40,100,30,1.706
23,20,45,100,30,2.002
23,20,50,100,30,2.355
23,50,15,100,30,0.78
23,50,20,100,30,0.978
23,50,25,100,30,1.18
23,50,30,100,30,1.18
23,50,35,100,30,1.637
23,50,40,100,30,1.906
23,50,45,100,30,2.214
23,50,50,100,30,2.578
23,100,15,100,30,0.98
23,100,20,100,30,1.193
23,100,25,100,30,1.414
23,100,30,100,30,1.645
23,100,35,100,30,1.9
23,100,40,100,30,2.174
23,100,45,100,30,2.491
23,100,50,100,30,2.865
23,200,15,100,30,1.33
23,200,20,100,30,1.563
23,200,25,100,30,1.799
23,200,30,100,30,2.053
23,200,35,100,30,2.327
23,200,40,100,30,2.626
23,200,45,100,30,2.968
23,200,50,100,30,3.368
23,300,15,100,30,3.368
23,300,20,100,30,3.368
23,300,25,100,30,2.155
23,300,30,100,30,2.42
23,300,35,100,30,2.42
23,300,40,100,30,3.018
23,300,45,100,30,3.381
23,300,50,100,30,3.795
23,400,15,100,30,1.967
23,400,20,100,30,2.223
23,400,25,100,30,2.484
23,400,30,100,30,2.765
23,400,35,100,30,3.061
23,400,40,100,30,3.385
23,400,45,100,30,3.753
23,400,50,100,30,4.191
23,500,15,100,30,2.276
23,500,20,100,30,2.536
23,500,25,100,30,2.808
23,500,30,100,30,3.091
23,500,35,100,30,3.402
23,500,40,100,30,3.739
23,500,45,100,30,4.12
23,500,50,100,30,4.558
23,600,15,100,30,2.573
23,600,20,100,30,2.848
23,600,25,100,30,3.122
23,600,30,100,30,3.415
23,600,35,100,30,3.728
23,600,40,100,30,4.08
23,600,45,100,30,4.471
23,600,50,100,30,4.471
26,10,15,100,30,0.564
26,10,20,100,30,0.742
26,10,25,100,30,0.931
26,10,30,100,30,1.134
26,10,35,100,30,1.358
26,10,40,100,30,1.358
26,10,45,100,30,1.906
26,10,50,100,30,2.253
26,20,15,100,30,0.619
26,20,20,100,30,0.803
26,20,25,100,30,0.997
26,20,30,100,30,1.204
26,20,35,100,30,1.431
26,20,40,100,30,1.688
26,20,45,100,30,1.983
26,20,50,100,30,2.336
26,50,15,100,30,0.755
26,50,20,100,30,0.948
26,50,25,100,30,1.148
26,50,30,100,30,1.365
26,50,35,100,30,1.606
26,50,40,100,30,1.872
26,50,45,100,30,2.177
26,50,50,100,30,2.54
26,100,15,100,30,0.937
26,100,20,100,30,1.146
26,100,25,100,30,1.363
26,100,30,100,30,1.594
26,100,35,100,30,1.841
26,100,40,100,30,2.115
26,100,45,100,30,2.429
26,100,50,100,30,2.803
26,200,15,100,30,1.254
26,200,20,100,30,1.481
26,200,25,100,30,1.715
26,200,30,100,30,1.967
26,200,35,100,30,2.233
26,200,40,100,30,2.53
26,200,45,100,30,2.866
26,200,50,100,30,3.266
26,300,15,100,30,1.543
26,300,20,100,30,1.786
26,300,25,100,30,2.035
26,300,30,100,30,2.293
26,300,35,100,30,2.574
26,300,40,100,30,2.891
26,300,45,100,30,3.24
26,300,50,100,30,3.654
26,400,15,100,30,1.823
26,400,20,100,30,2.074
26,400,25,100,30,2.334
26,400,30,100,30,2.607
26,400,35,100,30,2.899
26,400,40,100,30,3.216
26,400,45,100,30,3.583
26,400,50,100,30,4.015
26,500,15,100,30,2.099
26,500,20,100,30,2.356
26,500,25,100,30,2.622
26,500,30,100,30,2.903
26,500,35,100,30,3.207
26,500,40,100,30,3.539
26,500,45,100,30,3.908
26,500,50,100,30,4.346
26,600,15,100,30,2.367
26,600,20,100,30,2.632
26,600,25,100,30,2.906
26,600,30,100,30,3.192
26,600,35,100,30,3.502
26,600,40,100,30,3.846
26,600,45,100,30,4.23
26,600,50,100,30,4.671
29,10,15,100,30,0.557
29,10,20,100,30,0.735
29,10,25,100,30,0.923
29,10,30,100,30,0.923
29,10,35,100,30,1.35
29,10,40,100,30,1.35
29,10,45,100,30,1.896
29,10,50,100,30,2.243
29,20,15,100,30,2.243
